YEAR,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2017,Ohio,Pennsylvania, 63
2013,Ohio,Pennsylvania, 151
2016,Ohio,Pennsylvania, 87
2014,Ohio,Rhode Island, 5
2013,Ohio,Rhode Island, 14
2014,Ohio,South Carolina, 32
2017,Ohio,South Carolina, 45
2013,Ohio,South Carolina, 60
2016,Ohio,South Carolina, 38
2013,Ohio,Tennessee, 783
2014,Ohio,Tennessee, 718
2016,Ohio,Tennessee, 615
2017,Ohio,Tennessee, 588
2013,Ohio,Texas, 1932
2014,Ohio,Texas, 1860
2015,Ohio,Texas, 1609
2016,Ohio,Texas, 1645
2017,Ohio,Texas, 1527
2013,Ohio,Vermont, 188
2014,Ohio,Vermont, 105
2013,Ohio,Virginia, 393
2014,Ohio,Virginia, 409
2016,Ohio,Virginia, 287
2017,Ohio,Virginia, 304
2013,Ohio,Washington, 27
2014,Ohio,Washington, 41
2016,Ohio,Washington, 40
2017,Ohio,Washington, 44
2013,Ohio,Wisconsin, 647
2014,Ohio,Wisconsin, 440
2016,Ohio,Wisconsin, 334
2017,Ohio,Wisconsin, 346
2013,Oklahoma,Arizona, 594
2014,Oklahoma,Arizona, 611
2015,Oklahoma,Arizona, 538
2016,Oklahoma,Arizona, 548
2017,Oklahoma,Arizona, 510
2013,Oklahoma,California, 653
2014,Oklahoma,California, 582
2016,Oklahoma,California, 440
2017,Oklahoma,California, 463
2013,Oklahoma,Colorado, 1932
2014,Oklahoma,Colorado, 1870
2016,Oklahoma,Colorado, 1649
2017,Oklahoma,Colorado, 1631
2013,Oklahoma,Florida, 23
2015,Oklahoma,Florida, 12
2017,Oklahoma,Florida, 20
2013,Oklahoma,Georgia, 1055
2014,Oklahoma,Georgia, 1102
2015,Oklahoma,Georgia, 944
2016,Oklahoma,Georgia, 901
2017,Oklahoma,Georgia, 875
2013,Oklahoma,Illinois, 2382
2014,Oklahoma,Illinois, 2538
2016,Oklahoma,Illinois, 1855
2017,Oklahoma,Illinois, 1865
2017,Oklahoma,Iowa, 2
2013,Oklahoma,Maryland, 189
2014,Oklahoma,Maryland, 183
2016,Oklahoma,Maryland, 200
2017,Oklahoma,Maryland, 171
2013,Oklahoma,Michigan, 507
2014,Oklahoma,Michigan, 461
2016,Oklahoma,Michigan, 446
2017,Oklahoma,Michigan, 460
2013,Oklahoma,Minnesota, 435
2014,Oklahoma,Minnesota, 373
2016,Oklahoma,Minnesota, 333
2017,Oklahoma,Minnesota, 365
2013,Oklahoma,Missouri, 456
2014,Oklahoma,Missouri, 428
2016,Oklahoma,Missouri, 428
2017,Oklahoma,Missouri, 392
2013,Oklahoma,Nevada, 421
2014,Oklahoma,Nevada, 406
2015,Oklahoma,Nevada, 358
2016,Oklahoma,Nevada, 348
2017,Oklahoma,Nevada, 348
2013,Oklahoma,New Jersey, 345
2014,Oklahoma,New Jersey, 339
2016,Oklahoma,New Jersey, 312
2017,Oklahoma,New Jersey, 309
2017,Oklahoma,North Carolina, 21
2013,Oklahoma,Ohio, 75
2014,Oklahoma,Ohio, 39
2013,Oklahoma,Tennessee, 46
2013,Oklahoma,Texas, 3284
2014,Oklahoma,Texas, 3458
2015,Oklahoma,Texas, 2944
2016,Oklahoma,Texas, 2585
2017,Oklahoma,Texas, 2590
2013,Oklahoma,Utah, 291
2014,Oklahoma,Utah, 241
2015,Oklahoma,Utah, 250
2016,Oklahoma,Utah, 234
2017,Oklahoma,Utah, 247
2016,Oklahoma,Washington, 86
2017,Oklahoma,Washington, 96
2013,Oregon,Alaska, 201
2014,Oregon,Alaska, 137
2015,Oregon,Alaska, 150
2016,Oregon,Alaska, 131
2017,Oregon,Alaska, 180
2013,Oregon,Arizona, 1025
2014,Oregon,Arizona, 1078
2015,Oregon,Arizona, 1041
2016,Oregon,Arizona, 1133
2017,Oregon,Arizona, 1146
2013,Oregon,California, 3447
2014,Oregon,California, 4144
2016,Oregon,California, 4409
2017,Oregon,California, 5421
2013,Oregon,Colorado, 2219
2014,Oregon,Colorado, 2202
2016,Oregon,Colorado, 1904
2017,Oregon,Colorado, 1856
2017,Oregon,Florida, 50
2013,Oregon,Georgia, 322
2014,Oregon,Georgia, 341
2015,Oregon,Georgia, 298
2016,Oregon,Georgia, 272
2017,Oregon,Georgia, 300
2013,Oregon,Hawaii, 265
2014,Oregon,Hawaii, 361
2015,Oregon,Hawaii, 332
2016,Oregon,Hawaii, 367
2017,Oregon,Hawaii, 355
2013,Oregon,Idaho, 26
2014,Oregon,Idaho, 16
2015,Oregon,Idaho, 17
2016,Oregon,Idaho, 65
2017,Oregon,Idaho, 96
2013,Oregon,Illinois, 1007
2014,Oregon,Illinois, 1064
2016,Oregon,Illinois, 1001
2017,Oregon,Illinois, 952
2014,Oregon,Maryland, 38
2016,Oregon,Maryland, 25
2017,Oregon,Maryland, 32
2014,Oregon,Massachusetts, 164
2017,Oregon,Massachusetts, 230
2013,Oregon,Massachusetts, 215
2016,Oregon,Massachusetts, 184
2013,Oregon,Michigan, 96
2014,Oregon,Michigan, 96
2016,Oregon,Michigan, 84
2017,Oregon,Michigan, 86
2013,Oregon,Minnesota, 321
2014,Oregon,Minnesota, 348
2016,Oregon,Minnesota, 402
2017,Oregon,Minnesota, 379
2013,Oregon,Missouri, 47
2014,Oregon,Missouri, 34
2016,Oregon,Missouri, 76
2017,Oregon,Missouri, 105
2015,Oregon,Montana, 7
2016,Oregon,Montana, 15
2017,Oregon,Montana, 29
2016,Oregon,Nebraska, 56
2017,Oregon,Nebraska, 46
2013,Oregon,Nevada, 941
2014,Oregon,Nevada, 904
2015,Oregon,Nevada, 873
2016,Oregon,Nevada, 889
2017,Oregon,Nevada, 905
2013,Oregon,New Jersey, 211
2014,Oregon,New Jersey, 189
2016,Oregon,New Jersey, 191
2017,Oregon,New Jersey, 305
2013,Oregon,New Mexico, 42
2014,Oregon,New Mexico, 58
2016,Oregon,New Mexico, 33
2017,Oregon,New Mexico, 17
2013,Oregon,New York, 344
2014,Oregon,New York, 413
2016,Oregon,New York, 397
2017,Oregon,New York, 396
2014,Oregon,North Carolina, 127
2017,Oregon,North Carolina, 188
2013,Oregon,North Carolina, 136
2016,Oregon,North Carolina, 120
2013,Oregon,Ohio, 38
2016,Oregon,Ohio, 34
2017,Oregon,Ohio, 26
2013,Oregon,Oregon, 237
2014,Oregon,Oregon, 125
2014,Oregon,Pennsylvania, 90
2017,Oregon,Pennsylvania, 100
2013,Oregon,Pennsylvania, 90
2016,Oregon,Pennsylvania, 63
2013,Oregon,Texas, 891
2014,Oregon,Texas, 916
2015,Oregon,Texas, 946
2016,Oregon,Texas, 977
2017,Oregon,Texas, 958
2013,Oregon,Utah, 737
2014,Oregon,Utah, 751
2015,Oregon,Utah, 734
2016,Oregon,Utah, 727
2017,Oregon,Utah, 761
2013,Oregon,Virginia, 127
2014,Oregon,Virginia, 99
2016,Oregon,Virginia, 106
2017,Oregon,Virginia, 90
2013,Oregon,Washington, 555
2014,Oregon,Washington, 553
2016,Oregon,Washington, 672
2017,Oregon,Washington, 1328
2014,Pennsylvania,Arizona, 1394
2017,Pennsylvania,Arizona, 1309
2014,Pennsylvania,California, 2236
2017,Pennsylvania,California, 2188
2014,Pennsylvania,Colorado, 1499
2017,Pennsylvania,Colorado, 1485
2014,Pennsylvania,Connecticut, 110
2017,Pennsylvania,Connecticut, 148
2014,Pennsylvania,Florida, 4994
2017,Pennsylvania,Florida, 4735
2014,Pennsylvania,Georgia, 3666
2017,Pennsylvania,Georgia, 3372
2014,Pennsylvania,Illinois, 4446
2017,Pennsylvania,Illinois, 3894
2014,Pennsylvania,Indiana, 100
2017,Pennsylvania,Indiana, 15
2014,Pennsylvania,Kentucky, 27
2017,Pennsylvania,Kentucky, 45
2014,Pennsylvania,Louisiana, 174
2017,Pennsylvania,Louisiana, 288
2014,Pennsylvania,Maine, 31
2014,Pennsylvania,Maryland, 649
2014,Pennsylvania,Massachusetts, 2692
2017,Pennsylvania,Massachusetts, 2623
2014,Pennsylvania,Michigan, 1288
2017,Pennsylvania,Michigan, 1237
2014,Pennsylvania,Minnesota, 1073
2017,Pennsylvania,Minnesota, 977
2014,Pennsylvania,Missouri, 381
2017,Pennsylvania,Missouri, 374
2014,Pennsylvania,Nevada, 962
2017,Pennsylvania,Nevada, 1035
2014,Pennsylvania,New Hampshire, 4
2014,Pennsylvania,New Jersey, 98
2014,Pennsylvania,New York, 342
2017,Pennsylvania,New York, 318
2014,Pennsylvania,North Carolina, 2243
2017,Pennsylvania,North Carolina, 2146
2014,Pennsylvania,Ohio, 53
2017,Pennsylvania,Ohio, 69
2014,Pennsylvania,Oregon, 90
2017,Pennsylvania,Oregon, 73
2014,Pennsylvania,Pennsylvania, 222
2017,Pennsylvania,Pennsylvania, 219
2014,Pennsylvania,Rhode Island, 114
2017,Pennsylvania,Rhode Island, 265
2014,Pennsylvania,Tennessee, 522
2017,Pennsylvania,Tennessee, 494
2014,Pennsylvania,Texas, 2936
2017,Pennsylvania,Texas, 2470
2014,Pennsylvania,Utah, 267
2017,Pennsylvania,Utah, 269
2014,Pennsylvania,Vermont, 34
2014,Pennsylvania,Virginia, 195
2017,Pennsylvania,Virginia, 185
2014,Pennsylvania,Washington, 541
2017,Pennsylvania,Washington, 484
2017,Pennsylvania,Wisconsin, 27
2013,Pennsylvania,Arizona, 1338
2016,Pennsylvania,Arizona, 1185
2013,Pennsylvania,California, 2317
2016,Pennsylvania,California, 1800
2013,Pennsylvania,Colorado, 1645
2016,Pennsylvania,Colorado, 1425
2013,Pennsylvania,Connecticut, 194
2016,Pennsylvania,Connecticut, 128
2013,Pennsylvania,Florida, 4783
2016,Pennsylvania,Florida, 4683
2013,Pennsylvania,Georgia, 4349
2016,Pennsylvania,Georgia, 3675
2013,Pennsylvania,Illinois, 5818
2016,Pennsylvania,Illinois, 4936
2013,Pennsylvania,Indiana, 92
2016,Pennsylvania,Indiana, 88
2013,Pennsylvania,Kentucky, 612
2016,Pennsylvania,Kentucky, 412
2013,Pennsylvania,Louisiana, 274
2016,Pennsylvania,Louisiana, 224
2013,Pennsylvania,Maryland, 702
2016,Pennsylvania,Maryland, 554
2013,Pennsylvania,Massachusetts, 2624
2016,Pennsylvania,Massachusetts, 2490
2013,Pennsylvania,Michigan, 2532
2016,Pennsylvania,Michigan, 2298
2013,Pennsylvania,Minnesota, 1207
2016,Pennsylvania,Minnesota, 1129
2013,Pennsylvania,Missouri, 336
2016,Pennsylvania,Missouri, 385
2013,Pennsylvania,Nevada, 983
2016,Pennsylvania,Nevada, 1007
2013,Pennsylvania,New Hampshire, 148
2013,Pennsylvania,New Jersey, 125
2013,Pennsylvania,New York, 909
2016,Pennsylvania,New York, 813
2013,Pennsylvania,North Carolina, 2710
2016,Pennsylvania,North Carolina, 2423
2013,Pennsylvania,Ohio, 151
2016,Pennsylvania,Ohio, 145
2013,Pennsylvania,Oregon, 90
2016,Pennsylvania,Oregon, 59
2013,Pennsylvania,Pennsylvania, 266
2016,Pennsylvania,Pennsylvania, 150
2013,Pennsylvania,Rhode Island, 105
2016,Pennsylvania,Rhode Island, 121
2016,Pennsylvania,South Carolina, 82
2013,Pennsylvania,Tennessee, 461
2016,Pennsylvania,Tennessee, 374
2013,Pennsylvania,Texas, 2953
2016,Pennsylvania,Texas, 2330
2013,Pennsylvania,Utah, 220
2016,Pennsylvania,Utah, 218
2013,Pennsylvania,Vermont, 5
2013,Pennsylvania,Virginia, 199
2016,Pennsylvania,Virginia, 155
2013,Pennsylvania,Washington, 592
2016,Pennsylvania,Washington, 517
2016,Pennsylvania,Wisconsin, 11
2014,Rhode Island,Colorado, 9
2017,Rhode Island,Colorado, 22
2014,Rhode Island,Florida, 1202
2017,Rhode Island,Florida, 1236
2014,Rhode Island,Georgia, 303
2017,Rhode Island,Georgia, 280
2014,Rhode Island,Illinois, 383
2017,Rhode Island,Illinois, 379
2017,Rhode Island,Louisiana, 21
2014,Rhode Island,Maryland, 1270
2017,Rhode Island,Maryland, 1163
2014,Rhode Island,Michigan, 172
2017,Rhode Island,Michigan, 158
2014,Rhode Island,New Jersey, 116
2017,Rhode Island,New Jersey, 197
2014,Rhode Island,North Carolina, 454
2017,Rhode Island,North Carolina, 379
2014,Rhode Island,Ohio, 5
2014,Rhode Island,Pennsylvania, 114
2017,Rhode Island,Pennsylvania, 278
2014,Rhode Island,Virginia, 58
2017,Rhode Island,Virginia, 171
2013,Rhode Island,Colorado, 177
2013,Rhode Island,Florida, 1233
2016,Rhode Island,Florida, 1058
2013,Rhode Island,Georgia, 325
2016,Rhode Island,Georgia, 277
2013,Rhode Island,Illinois, 502
2016,Rhode Island,Illinois, 365
2013,Rhode Island,Maryland, 1300
2016,Rhode Island,Maryland, 1086
2013,Rhode Island,Michigan, 594
2016,Rhode Island,Michigan, 402
2013,Rhode Island,Minnesota, 43
2013,Rhode Island,New Jersey, 209
2016,Rhode Island,New Jersey, 286
2013,Rhode Island,North Carolina, 625
2016,Rhode Island,North Carolina, 434
2013,Rhode Island,Ohio, 14
2013,Rhode Island,Pennsylvania, 105
2016,Rhode Island,Pennsylvania, 120
2013,Rhode Island,Virginia, 149
2016,Rhode Island,Virginia, 28
2017,South Carolina,Colorado, 38
2014,South Carolina,Georgia, 2097
2017,South Carolina,Georgia, 2005
2014,South Carolina,Illinois, 1110
2017,South Carolina,Illinois, 968
2014,South Carolina,Maryland, 698
2017,South Carolina,Maryland, 611
2014,South Carolina,Massachusetts, 148
2017,South Carolina,Massachusetts, 260
2014,South Carolina,Michigan, 44
2017,South Carolina,Michigan, 50
2017,South Carolina,Missouri, 24
2014,South Carolina,New Jersey, 949
2017,South Carolina,New Jersey, 910
2014,South Carolina,New York, 463
2017,South Carolina,New York, 553
2014,South Carolina,North Carolina, 94
2017,South Carolina,North Carolina, 172
2014,South Carolina,Ohio, 32
2014,South Carolina,Tennessee, 251
2017,South Carolina,Tennessee, 222
2014,South Carolina,Texas, 1141
2017,South Carolina,Texas, 886
2014,South Carolina,Virginia, 288
2017,South Carolina,Virginia, 186
2017,South Carolina,Washington, 47
2016,South Carolina,Colorado, 6
2013,South Carolina,Florida, 108
2016,South Carolina,Florida, 60
2013,South Carolina,Georgia, 2643
2016,South Carolina,Georgia, 2431
2013,South Carolina,Illinois, 1176
2016,South Carolina,Illinois, 1066
2013,South Carolina,Maryland, 715
2016,South Carolina,Maryland, 655
2013,South Carolina,Massachusetts, 109
2016,South Carolina,Massachusetts, 201
2013,South Carolina,Michigan, 333
2016,South Carolina,Michigan, 315
2013,South Carolina,New Jersey, 1141
2016,South Carolina,New Jersey, 1090
2013,South Carolina,New York, 520
2016,South Carolina,New York, 708
2013,South Carolina,North Carolina, 1347
2016,South Carolina,North Carolina, 975
2013,South Carolina,Ohio, 60
2016,South Carolina,Ohio, 56
2016,South Carolina,Pennsylvania, 82
2013,South Carolina,Tennessee, 264
2016,South Carolina,Tennessee, 241
2013,South Carolina,Texas, 1278
2016,South Carolina,Texas, 983
2013,South Carolina,Virginia, 412
2016,South Carolina,Virginia, 244
2016,South Carolina,Washington, 30
2014,South Dakota,Colorado, 1329
2017,South Dakota,Colorado, 1064
2014,South Dakota,Georgia, 169
2017,South Dakota,Georgia, 147
2014,South Dakota,Illinois, 1648
2017,South Dakota,Illinois, 1202
2014,South Dakota,Minnesota, 727
2017,South Dakota,Minnesota, 702
2017,South Dakota,Nevada, 55
2014,South Dakota,Texas, 794
2013,South Dakota,Colorado, 1019
2016,South Dakota,Colorado, 795
2013,South Dakota,Georgia, 42
2016,South Dakota,Georgia, 47
2013,South Dakota,Illinois, 1634
2016,South Dakota,Illinois, 1204
2013,South Dakota,Michigan, 39
2013,South Dakota,Minnesota, 930
2016,South Dakota,Minnesota, 877
2013,South Dakota,Texas, 605
2013,Tennessee,Arizona, 410
2014,Tennessee,Arizona, 435
2016,Tennessee,Arizona, 309
2017,Tennessee,Arizona, 350
2013,Tennessee,California, 677
2014,Tennessee,California, 744
2016,Tennessee,California, 826
2017,Tennessee,California, 1071
2013,Tennessee,Colorado, 1529
2014,Tennessee,Colorado, 1550
2016,Tennessee,Colorado, 1333
2017,Tennessee,Colorado, 1479
2013,Tennessee,Florida, 1902
2014,Tennessee,Florida, 2125
2016,Tennessee,Florida, 1649
2017,Tennessee,Florida, 1708
2013,Tennessee,Georgia, 3540
2014,Tennessee,Georgia, 3491
2016,Tennessee,Georgia, 3315
2017,Tennessee,Georgia, 3377
2013,Tennessee,Illinois, 4861
2014,Tennessee,Illinois, 5211
2016,Tennessee,Illinois, 3861
2017,Tennessee,Illinois, 4096
2013,Tennessee,Kentucky, 218
2014,Tennessee,Kentucky, 193
2016,Tennessee,Kentucky, 238
2017,Tennessee,Kentucky, 199
2013,Tennessee,Louisiana, 567
2014,Tennessee,Louisiana, 576
2016,Tennessee,Louisiana, 475
2017,Tennessee,Louisiana, 509
2013,Tennessee,Maryland, 942
2014,Tennessee,Maryland, 977
2016,Tennessee,Maryland, 861
2017,Tennessee,Maryland, 891
2014,Tennessee,Massachusetts, 290
2017,Tennessee,Massachusetts, 520
2013,Tennessee,Massachusetts, 334
2016,Tennessee,Massachusetts, 487
2013,Tennessee,Michigan, 1386
2014,Tennessee,Michigan, 1385
2016,Tennessee,Michigan, 1340
2017,Tennessee,Michigan, 1357
2013,Tennessee,Minnesota, 810
2014,Tennessee,Minnesota, 708
2016,Tennessee,Minnesota, 727
2017,Tennessee,Minnesota, 745
2013,Tennessee,Missouri, 561
2014,Tennessee,Missouri, 579
2016,Tennessee,Missouri, 502
2017,Tennessee,Missouri, 518
2013,Tennessee,Nevada, 474
2014,Tennessee,Nevada, 451
2016,Tennessee,Nevada, 400
2017,Tennessee,Nevada, 496
2013,Tennessee,New Jersey, 1857
2014,Tennessee,New Jersey, 1784
2016,Tennessee,New Jersey, 1425
2017,Tennessee,New Jersey, 1395
2013,Tennessee,New York, 1278
2014,Tennessee,New York, 1209
2016,Tennessee,New York, 510
2017,Tennessee,New York, 490
2014,Tennessee,North Carolina, 669
2017,Tennessee,North Carolina, 1040
2013,Tennessee,North Carolina, 1443
2016,Tennessee,North Carolina, 1511
2013,Tennessee,Ohio, 783
2014,Tennessee,Ohio, 768
2016,Tennessee,Ohio, 590
2017,Tennessee,Ohio, 599
2013,Tennessee,Oklahoma, 46
2014,Tennessee,Pennsylvania, 522
2017,Tennessee,Pennsylvania, 406
2013,Tennessee,Pennsylvania, 461
2016,Tennessee,Pennsylvania, 484
2014,Tennessee,South Carolina, 251
2017,Tennessee,South Carolina, 166
2013,Tennessee,South Carolina, 264
2016,Tennessee,South Carolina, 162
2013,Tennessee,Tennessee, 54
2014,Tennessee,Tennessee, 1
2013,Tennessee,Texas, 3121
2014,Tennessee,Texas, 3285
2016,Tennessee,Texas, 3040
2017,Tennessee,Texas, 3063
2013,Tennessee,Utah, 235
2014,Tennessee,Utah, 231
2016,Tennessee,Utah, 201
2017,Tennessee,Utah, 194
2013,Tennessee,Virginia, 1166
2014,Tennessee,Virginia, 1012
2016,Tennessee,Virginia, 685
2017,Tennessee,Virginia, 717
2013,Tennessee,Washington, 52
2014,Tennessee,Washington, 77
2016,Tennessee,Washington, 140
2017,Tennessee,Washington, 132
2014,Tennessee,Wisconsin, 64
2017,Tennessee,Wisconsin, 74
2013,Texas,Alabama, 1987
2014,Texas,Alabama, 2038
2015,Texas,Alabama, 1662
2016,Texas,Alabama, 1114
2017,Texas,Alabama, 1077
2013,Texas,Alaska, 115
2014,Texas,Alaska, 126
2015,Texas,Alaska, 116
2016,Texas,Alaska, 119
2017,Texas,Alaska, 109
2013,Texas,Arizona, 4823
2014,Texas,Arizona, 4777
2015,Texas,Arizona, 4448
2016,Texas,Arizona, 4590
2017,Texas,Arizona, 4401
2013,Texas,Arkansas, 3415
2014,Texas,Arkansas, 3401
2016,Texas,Arkansas, 1764
2017,Texas,Arkansas, 1540
2013,Texas,California, 10494
2014,Texas,California, 11032
2016,Texas,California, 9219
2017,Texas,California, 9045
2013,Texas,Colorado, 7580
2014,Texas,Colorado, 7740
2016,Texas,Colorado, 6751
2017,Texas,Colorado, 6675
2014,Texas,Connecticut, 411
2017,Texas,Connecticut, 354
2013,Texas,Connecticut, 377
2016,Texas,Connecticut, 310
2013,Texas,Florida, 6258
2014,Texas,Florida, 6564
2015,Texas,Florida, 6387
2016,Texas,Florida, 5775
2017,Texas,Florida, 5230
2013,Texas,Georgia, 6709
2014,Texas,Georgia, 6829
2015,Texas,Georgia, 6626
2016,Texas,Georgia, 6201
2017,Texas,Georgia, 6220
2013,Texas,Hawaii, 572
2014,Texas,Hawaii, 624
2015,Texas,Hawaii, 720
2016,Texas,Hawaii, 736
2017,Texas,Hawaii, 651
2016,Texas,Idaho, 37
2017,Texas,Idaho, 64
2013,Texas,Illinois, 8165
2014,Texas,Illinois, 8583
2016,Texas,Illinois, 7201
2017,Texas,Illinois, 6695
2013,Texas,Indiana, 1411
2014,Texas,Indiana, 1374
2015,Texas,Indiana, 1213
2016,Texas,Indiana, 1028
2017,Texas,Indiana, 1064
2013,Texas,Iowa, 1402
2014,Texas,Iowa, 1462
2015,Texas,Iowa, 1019
2016,Texas,Iowa, 674
2017,Texas,Iowa, 779
2013,Texas,Kansas, 1557
2014,Texas,Kansas, 1563
2015,Texas,Kansas, 1236
2016,Texas,Kansas, 890
2017,Texas,Kansas, 985
2013,Texas,Kentucky, 2249
2014,Texas,Kentucky, 2259
2016,Texas,Kentucky, 1151
2017,Texas,Kentucky, 1248
2013,Texas,Louisiana, 5245
2014,Texas,Louisiana, 5403
2016,Texas,Louisiana, 4132
2017,Texas,Louisiana, 3701
2013,Texas,Maryland, 1874
2014,Texas,Maryland, 1903
2016,Texas,Maryland, 1731
2017,Texas,Maryland, 1728
2014,Texas,Massachusetts, 2341
2017,Texas,Massachusetts, 2329
2013,Texas,Massachusetts, 2439
2016,Texas,Massachusetts, 2298
2013,Texas,Michigan, 2934
2014,Texas,Michigan, 2954
2016,Texas,Michigan, 2503
2017,Texas,Michigan, 2488
2013,Texas,Minnesota, 1986
2014,Texas,Minnesota, 2049
2016,Texas,Minnesota, 2036
2017,Texas,Minnesota, 1919
2014,Texas,Mississippi, 2230
2017,Texas,Mississippi, 1466
2013,Texas,Mississippi, 1800
2016,Texas,Mississippi, 1371
2013,Texas,Missouri, 4057
2014,Texas,Missouri, 4278
2016,Texas,Missouri, 2971
2017,Texas,Missouri, 2849
2017,Texas,Montana, 56
2013,Texas,Nebraska, 1233
2014,Texas,Nebraska, 1307
2016,Texas,Nebraska, 891
2017,Texas,Nebraska, 1045
2013,Texas,Nevada, 3759
2014,Texas,Nevada, 3807
2015,Texas,Nevada, 3522
2016,Texas,Nevada, 3529
2017,Texas,Nevada, 3541
2013,Texas,New Jersey, 2949
2014,Texas,New Jersey, 2887
2016,Texas,New Jersey, 2727
2017,Texas,New Jersey, 2958
2013,Texas,New Mexico, 1188
2014,Texas,New Mexico, 1107
2016,Texas,New Mexico, 711
2017,Texas,New Mexico, 554
2013,Texas,New York, 2096
2014,Texas,New York, 2100
2016,Texas,New York, 2269
2017,Texas,New York, 2041
2014,Texas,North Carolina, 3615
2017,Texas,North Carolina, 3212
2013,Texas,North Carolina, 4285
2016,Texas,North Carolina, 3755
2014,Texas,North Dakota, 246
2013,Texas,North Dakota, 159
2013,Texas,Ohio, 1932
2014,Texas,Ohio, 1936
2015,Texas,Ohio, 1559
2016,Texas,Ohio, 1577
2017,Texas,Ohio, 1630
2013,Texas,Oklahoma, 3284
2014,Texas,Oklahoma, 3362
2016,Texas,Oklahoma, 2489
2017,Texas,Oklahoma, 2560
2013,Texas,Oregon, 891
2014,Texas,Oregon, 913
2015,Texas,Oregon, 718
2016,Texas,Oregon, 853
2017,Texas,Oregon, 858
2014,Texas,Pennsylvania, 2936
2017,Texas,Pennsylvania, 2624
2013,Texas,Pennsylvania, 2953
2016,Texas,Pennsylvania, 2752
2014,Texas,South Carolina, 1141
2017,Texas,South Carolina, 659
2013,Texas,South Carolina, 1278
2016,Texas,South Carolina, 622
2014,Texas,South Dakota, 794
2013,Texas,South Dakota, 605
2013,Texas,Tennessee, 3121
2014,Texas,Tennessee, 3282
2016,Texas,Tennessee, 2919
2017,Texas,Tennessee, 2506
2013,Texas,Texas, 12453
2014,Texas,Texas, 12973
2015,Texas,Texas, 8346
2016,Texas,Texas, 4520
2017,Texas,Texas, 3631
2013,Texas,Utah, 1874
2014,Texas,Utah, 1811
2015,Texas,Utah, 1684
2016,Texas,Utah, 1720
2017,Texas,Utah, 1751
2013,Texas,Virginia, 2938
2014,Texas,Virginia, 3005
2016,Texas,Virginia, 2729
2017,Texas,Virginia, 2593
2013,Texas,Washington, 1998
2014,Texas,Washington, 2071
2016,Texas,Washington, 1991
2017,Texas,Washington, 2097
2014,Texas,West Virginia, 320
2013,Texas,West Virginia, 227
2013,Texas,Wisconsin, 1411
2014,Texas,Wisconsin, 1412
2016,Texas,Wisconsin, 910
2017,Texas,Wisconsin, 958
2013,Texas,Wyoming, 114
2014,Texas,Wyoming, 131
2015,Texas,Wyoming, 107
2016,Texas,Wyoming, 172
2017,Texas,Wyoming, 144
2013,Utah,Alaska, 67
2014,Utah,Alaska, 71
2015,Utah,Alaska, 48
2016,Utah,Alaska, 45
2017,Utah,Alaska, 32
2013,Utah,Arizona, 1941
2014,Utah,Arizona, 1924
2015,Utah,Arizona, 1906
2016,Utah,Arizona, 1897
2017,Utah,Arizona, 1781
2013,Utah,California, 4089
2014,Utah,California, 4417
2016,Utah,California, 4797
2017,Utah,California, 5414
2013,Utah,Colorado, 3893
2014,Utah,Colorado, 3616
2016,Utah,Colorado, 3244
2017,Utah,Colorado, 3185
2013,Utah,Florida, 183
2014,Utah,Florida, 176
2015,Utah,Florida, 344
2016,Utah,Florida, 321
2017,Utah,Florida, 366
2013,Utah,Georgia, 699
2014,Utah,Georgia, 608
2015,Utah,Georgia, 643
2016,Utah,Georgia, 648
2017,Utah,Georgia, 639
2013,Utah,Hawaii, 65
2014,Utah,Hawaii, 71
2015,Utah,Hawaii, 65
2016,Utah,Hawaii, 70
2017,Utah,Hawaii, 88
2013,Utah,Idaho, 1043
2014,Utah,Idaho, 727
2015,Utah,Idaho, 672
2016,Utah,Idaho, 752
2017,Utah,Idaho, 849
2013,Utah,Illinois, 1810
2014,Utah,Illinois, 1757
2016,Utah,Illinois, 1663
2017,Utah,Illinois, 1581
2013,Utah,Indiana, 78
2014,Utah,Indiana, 71
2015,Utah,Indiana, 49
2016,Utah,Indiana, 60
2017,Utah,Indiana, 66
2014,Utah,Iowa, 3
2015,Utah,Iowa, 22
2016,Utah,Iowa, 34
2017,Utah,Iowa, 30
2013,Utah,Kentucky, 137
2014,Utah,Kentucky, 130
2016,Utah,Kentucky, 148
2017,Utah,Kentucky, 131
2013,Utah,Louisiana, 70
2014,Utah,Louisiana, 62
2016,Utah,Louisiana, 81
2017,Utah,Louisiana, 60
2013,Utah,Maryland, 356
2014,Utah,Maryland, 337
2016,Utah,Maryland, 300
2017,Utah,Maryland, 309
2014,Utah,Massachusetts, 170
2017,Utah,Massachusetts, 303
2013,Utah,Massachusetts, 171
2016,Utah,Massachusetts, 305
2013,Utah,Michigan, 344
2014,Utah,Michigan, 306
2016,Utah,Michigan, 295
2017,Utah,Michigan, 307
2013,Utah,Minnesota, 445
2014,Utah,Minnesota, 412
2016,Utah,Minnesota, 469
2017,Utah,Minnesota, 418
2013,Utah,Missouri, 316
2014,Utah,Missouri, 203
2016,Utah,Missouri, 299
2017,Utah,Missouri, 251
2013,Utah,Montana, 808
2014,Utah,Montana, 634
2015,Utah,Montana, 646
2016,Utah,Montana, 662
2017,Utah,Montana, 693
2013,Utah,Nebraska, 129
