YEAR,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2017,Tennessee,Kentucky, 39
2013,Tennessee,Louisiana, 16
2014,Tennessee,Louisiana, 25
2016,Tennessee,Louisiana, 19
2017,Tennessee,Louisiana, 19
2013,Tennessee,Maryland, 20
2014,Tennessee,Maryland, 41
2016,Tennessee,Maryland, 66
2017,Tennessee,Maryland, 40
2014,Tennessee,Massachusetts, 4
2017,Tennessee,Massachusetts, 31
2013,Tennessee,Massachusetts, 14
2016,Tennessee,Massachusetts, 19
2013,Tennessee,Michigan, 42
2014,Tennessee,Michigan, 41
2016,Tennessee,Michigan, 47
2017,Tennessee,Michigan, 38
2013,Tennessee,Minnesota, 62
2014,Tennessee,Minnesota, 48
2016,Tennessee,Minnesota, 32
2017,Tennessee,Minnesota, 30
2013,Tennessee,Missouri, 26
2014,Tennessee,Missouri, 24
2016,Tennessee,Missouri, 23
2017,Tennessee,Missouri, 21
2014,Tennessee,Nevada, 7
2016,Tennessee,Nevada, 12
2017,Tennessee,Nevada, 8
2013,Tennessee,New Jersey, 269
2014,Tennessee,New Jersey, 318
2016,Tennessee,New Jersey, 227
2017,Tennessee,New Jersey, 201
2013,Tennessee,New York, 209
2014,Tennessee,New York, 248
2016,Tennessee,New York, 54
2017,Tennessee,New York, 71
2014,Tennessee,North Carolina, 60
2017,Tennessee,North Carolina, 36
2013,Tennessee,North Carolina, 67
2016,Tennessee,North Carolina, 74
2013,Tennessee,Ohio, 22
2014,Tennessee,Ohio, 32
2016,Tennessee,Ohio, 18
2017,Tennessee,Ohio, 9
2014,Tennessee,Pennsylvania, 27
2017,Tennessee,Pennsylvania, 23
2013,Tennessee,Pennsylvania, 23
2016,Tennessee,Pennsylvania, 34
2014,Tennessee,South Carolina, 9
2017,Tennessee,South Carolina, 6
2016,Tennessee,South Carolina, 8
2013,Tennessee,Tennessee, 15
2014,Tennessee,Tennessee, 1
2013,Tennessee,Texas, 297
2014,Tennessee,Texas, 339
2016,Tennessee,Texas, 304
2017,Tennessee,Texas, 316
2013,Tennessee,Utah, 7
2014,Tennessee,Utah, 7
2017,Tennessee,Utah, 6
2013,Tennessee,Virginia, 188
2014,Tennessee,Virginia, 207
2016,Tennessee,Virginia, 101
2017,Tennessee,Virginia, 101
2016,Tennessee,Washington, 10
2017,Tennessee,Washington, 9
2013,Texas,Alabama, 148
2014,Texas,Alabama, 206
2015,Texas,Alabama, 140
2016,Texas,Alabama, 64
2017,Texas,Alabama, 58
2016,Texas,Alaska, 3
2013,Texas,Arizona, 263
2014,Texas,Arizona, 215
2015,Texas,Arizona, 244
2016,Texas,Arizona, 193
2017,Texas,Arizona, 175
2013,Texas,Arkansas, 383
2014,Texas,Arkansas, 401
2016,Texas,Arkansas, 161
2017,Texas,Arkansas, 136
2013,Texas,California, 656
2014,Texas,California, 489
2016,Texas,California, 362
2017,Texas,California, 349
2013,Texas,Colorado, 483
2014,Texas,Colorado, 455
2016,Texas,Colorado, 397
2017,Texas,Colorado, 366
2014,Texas,Connecticut, 37
2017,Texas,Connecticut, 30
2013,Texas,Connecticut, 44
2016,Texas,Connecticut, 26
2013,Texas,Florida, 475
2014,Texas,Florida, 405
2015,Texas,Florida, 477
2016,Texas,Florida, 295
2017,Texas,Florida, 375
2013,Texas,Georgia, 455
2014,Texas,Georgia, 414
2015,Texas,Georgia, 374
2016,Texas,Georgia, 303
2017,Texas,Georgia, 352
2013,Texas,Hawaii, 16
2014,Texas,Hawaii, 12
2015,Texas,Hawaii, 19
2016,Texas,Hawaii, 14
2017,Texas,Hawaii, 17
2016,Texas,Idaho, 6
2013,Texas,Illinois, 639
2014,Texas,Illinois, 684
2016,Texas,Illinois, 496
2017,Texas,Illinois, 413
2013,Texas,Indiana, 120
2014,Texas,Indiana, 126
2015,Texas,Indiana, 116
2016,Texas,Indiana, 78
2017,Texas,Indiana, 68
2013,Texas,Iowa, 164
2014,Texas,Iowa, 139
2015,Texas,Iowa, 138
2016,Texas,Iowa, 64
2017,Texas,Iowa, 71
2013,Texas,Kansas, 171
2014,Texas,Kansas, 154
2015,Texas,Kansas, 171
2016,Texas,Kansas, 91
2017,Texas,Kansas, 96
2013,Texas,Kentucky, 232
2014,Texas,Kentucky, 235
2017,Texas,Kentucky, 106
2013,Texas,Louisiana, 547
2014,Texas,Louisiana, 649
2016,Texas,Louisiana, 298
2017,Texas,Louisiana, 205
2013,Texas,Maryland, 100
2014,Texas,Maryland, 106
2016,Texas,Maryland, 78
2017,Texas,Maryland, 67
2014,Texas,Massachusetts, 182
2017,Texas,Massachusetts, 157
2013,Texas,Massachusetts, 195
2016,Texas,Massachusetts, 127
2013,Texas,Michigan, 202
2014,Texas,Michigan, 196
2016,Texas,Michigan, 122
2017,Texas,Michigan, 120
2013,Texas,Minnesota, 176
2014,Texas,Minnesota, 165
2016,Texas,Minnesota, 136
2017,Texas,Minnesota, 135
2014,Texas,Mississippi, 379
2017,Texas,Mississippi, 211
2013,Texas,Mississippi, 217
2016,Texas,Mississippi, 135
2013,Texas,Missouri, 432
2014,Texas,Missouri, 349
2016,Texas,Missouri, 228
2017,Texas,Missouri, 179
2013,Texas,Nebraska, 119
2014,Texas,Nebraska, 111
2016,Texas,Nebraska, 78
2017,Texas,Nebraska, 82
2013,Texas,Nevada, 197
2014,Texas,Nevada, 136
2015,Texas,Nevada, 177
2016,Texas,Nevada, 153
2017,Texas,Nevada, 143
2013,Texas,New Jersey, 302
2014,Texas,New Jersey, 285
2016,Texas,New Jersey, 233
2017,Texas,New Jersey, 230
2013,Texas,New Mexico, 109
2014,Texas,New Mexico, 120
2016,Texas,New Mexico, 40
2017,Texas,New Mexico, 32
2013,Texas,New York, 220
2014,Texas,New York, 180
2016,Texas,New York, 126
2017,Texas,New York, 139
2014,Texas,North Carolina, 363
2017,Texas,North Carolina, 237
2013,Texas,North Carolina, 289
2016,Texas,North Carolina, 218
2014,Texas,North Dakota, 14
2013,Texas,North Dakota, 32
2013,Texas,Ohio, 183
2014,Texas,Ohio, 162
2015,Texas,Ohio, 163
2016,Texas,Ohio, 108
2017,Texas,Ohio, 97
2013,Texas,Oklahoma, 372
2014,Texas,Oklahoma, 368
2016,Texas,Oklahoma, 199
2017,Texas,Oklahoma, 197
2013,Texas,Oregon, 57
2014,Texas,Oregon, 45
2015,Texas,Oregon, 57
2016,Texas,Oregon, 39
2017,Texas,Oregon, 48
2014,Texas,Pennsylvania, 292
2017,Texas,Pennsylvania, 187
2013,Texas,Pennsylvania, 245
2016,Texas,Pennsylvania, 185
2014,Texas,South Carolina, 122
2017,Texas,South Carolina, 52
2013,Texas,South Carolina, 93
2016,Texas,South Carolina, 40
2014,Texas,South Dakota, 109
2013,Texas,South Dakota, 76
2013,Texas,Tennessee, 297
2014,Texas,Tennessee, 255
2016,Texas,Tennessee, 186
2017,Texas,Tennessee, 130
2013,Texas,Texas, 1703
2014,Texas,Texas, 1790
2015,Texas,Texas, 1616
2016,Texas,Texas, 363
2017,Texas,Texas, 280
2013,Texas,Utah, 126
2014,Texas,Utah, 95
2015,Texas,Utah, 113
2016,Texas,Utah, 83
2017,Texas,Utah, 82
2013,Texas,Virginia, 338
2014,Texas,Virginia, 312
2016,Texas,Virginia, 247
2017,Texas,Virginia, 193
2013,Texas,Washington, 84
2014,Texas,Washington, 61
2016,Texas,Washington, 72
2017,Texas,Washington, 77
2014,Texas,West Virginia, 70
2013,Texas,West Virginia, 24
2013,Texas,Wisconsin, 144
2014,Texas,Wisconsin, 146
2016,Texas,Wisconsin, 73
2017,Texas,Wisconsin, 72
2014,Texas,Wyoming, 4
2015,Texas,Wyoming, 5
2016,Texas,Wyoming, 2
2017,Texas,Wyoming, 3
2013,Utah,Arizona, 94
2014,Utah,Arizona, 53
2015,Utah,Arizona, 56
2016,Utah,Arizona, 52
2017,Utah,Arizona, 54
2013,Utah,California, 198
2014,Utah,California, 152
2016,Utah,California, 108
2017,Utah,California, 141
2013,Utah,Colorado, 146
2014,Utah,Colorado, 122
2016,Utah,Colorado, 137
2017,Utah,Colorado, 99
2013,Utah,Florida, 2
2015,Utah,Florida, 3
2016,Utah,Florida, 15
2017,Utah,Florida, 15
2013,Utah,Georgia, 8
2014,Utah,Georgia, 24
2015,Utah,Georgia, 8
2016,Utah,Georgia, 8
2017,Utah,Georgia, 24
2014,Utah,Hawaii, 6
2015,Utah,Hawaii, 4
2016,Utah,Hawaii, 4
2013,Utah,Idaho, 162
2014,Utah,Idaho, 73
2015,Utah,Idaho, 32
2016,Utah,Idaho, 44
2017,Utah,Idaho, 46
2013,Utah,Illinois, 101
2014,Utah,Illinois, 114
2016,Utah,Illinois, 79
2017,Utah,Illinois, 75
2013,Utah,Indiana, 7
2014,Utah,Indiana, 7
2016,Utah,Indiana, 6
2013,Utah,Kentucky, 2
2014,Utah,Kentucky, 4
2013,Utah,Louisiana, 3
2014,Utah,Louisiana, 4
2017,Utah,Louisiana, 2
2013,Utah,Maryland, 10
2014,Utah,Maryland, 6
2016,Utah,Maryland, 13
2017,Utah,Maryland, 9
2014,Utah,Massachusetts, 3
2017,Utah,Massachusetts, 10
2013,Utah,Massachusetts, 6
2013,Utah,Michigan, 3
2016,Utah,Michigan, 4
2017,Utah,Michigan, 4
2013,Utah,Minnesota, 6
2014,Utah,Minnesota, 4
2016,Utah,Minnesota, 5
2017,Utah,Minnesota, 9
2013,Utah,Missouri, 15
2014,Utah,Missouri, 9
2016,Utah,Missouri, 7
2017,Utah,Missouri, 7
2013,Utah,Montana, 63
2014,Utah,Montana, 51
2015,Utah,Montana, 42
2016,Utah,Montana, 21
2017,Utah,Montana, 35
2013,Utah,Nebraska, 9
2014,Utah,Nebraska, 7
2013,Utah,Nevada, 64
2014,Utah,Nevada, 32
2015,Utah,Nevada, 37
2016,Utah,Nevada, 40
2017,Utah,Nevada, 36
2013,Utah,New Jersey, 4
2014,Utah,New Jersey, 3
2016,Utah,New Jersey, 4
2017,Utah,New Jersey, 7
2013,Utah,New Mexico, 6
2014,Utah,New Mexico, 1
2017,Utah,New Mexico, 2
2013,Utah,New York, 15
2014,Utah,New York, 25
2016,Utah,New York, 24
2017,Utah,New York, 20
2014,Utah,North Carolina, 7
2017,Utah,North Carolina, 5
2013,Utah,North Carolina, 6
2016,Utah,North Carolina, 9
2014,Utah,North Dakota, 2
2013,Utah,North Dakota, 9
2013,Utah,Oklahoma, 20
2014,Utah,Oklahoma, 14
2016,Utah,Oklahoma, 13
2017,Utah,Oklahoma, 13
2013,Utah,Oregon, 38
2014,Utah,Oregon, 41
2015,Utah,Oregon, 17
2016,Utah,Oregon, 14
2017,Utah,Oregon, 25
2014,Utah,Pennsylvania, 33
2017,Utah,Pennsylvania, 25
2013,Utah,Pennsylvania, 10
2016,Utah,Pennsylvania, 11
2013,Utah,Tennessee, 7
2014,Utah,Tennessee, 5
2017,Utah,Tennessee, 4
2013,Utah,Texas, 126
2014,Utah,Texas, 105
2015,Utah,Texas, 117
2016,Utah,Texas, 96
2017,Utah,Texas, 107
2013,Utah,Utah, 12
2014,Utah,Utah, 15
2015,Utah,Utah, 8
2016,Utah,Utah, 2
2017,Utah,Utah, 1
2013,Utah,Virginia, 12
2014,Utah,Virginia, 6
2016,Utah,Virginia, 9
2017,Utah,Virginia, 4
2013,Utah,Washington, 47
2014,Utah,Washington, 17
2016,Utah,Washington, 21
2017,Utah,Washington, 34
2014,Utah,Wisconsin, 3
2013,Utah,Wyoming, 47
2014,Utah,Wyoming, 29
2015,Utah,Wyoming, 23
2016,Utah,Wyoming, 32
2017,Utah,Wyoming, 28
2013,Vermont,Georgia, 10
2014,Vermont,Georgia, 13
2015,Vermont,Georgia, 8
2016,Vermont,Georgia, 8
2017,Vermont,Georgia, 8
2013,Vermont,Illinois, 25
2014,Vermont,Illinois, 45
2016,Vermont,Illinois, 41
2017,Vermont,Illinois, 23
2013,Vermont,Michigan, 50
2014,Vermont,Michigan, 31
2016,Vermont,Michigan, 26
2017,Vermont,Michigan, 25
2013,Vermont,New Jersey, 97
2014,Vermont,New Jersey, 83
2016,Vermont,New Jersey, 130
2017,Vermont,New Jersey, 93
2013,Vermont,New York, 45
2014,Vermont,New York, 101
2016,Vermont,New York, 43
2017,Vermont,New York, 68
2013,Vermont,Ohio, 16
2014,Vermont,Ohio, 13
2014,Vermont,Pennsylvania, 9
2013,Vermont,Pennsylvania, 3
2013,Vermont,Virginia, 30
2014,Vermont,Virginia, 26
2016,Vermont,Virginia, 2
2013,Virginia,Arizona, 17
2014,Virginia,Arizona, 22
2015,Virginia,Arizona, 17
2016,Virginia,Arizona, 17
2017,Virginia,Arizona, 17
2013,Virginia,California, 49
2014,Virginia,California, 50
2016,Virginia,California, 56
2017,Virginia,California, 44
2013,Virginia,Colorado, 41
2014,Virginia,Colorado, 47
2016,Virginia,Colorado, 57
2017,Virginia,Colorado, 40
2014,Virginia,Connecticut, 57
2017,Virginia,Connecticut, 65
2013,Virginia,Connecticut, 37
2016,Virginia,Connecticut, 51
2013,Virginia,Florida, 125
2014,Virginia,Florida, 213
2015,Virginia,Florida, 219
2016,Virginia,Florida, 303
2017,Virginia,Florida, 384
2013,Virginia,Georgia, 325
2014,Virginia,Georgia, 379
2015,Virginia,Georgia, 343
2016,Virginia,Georgia, 318
2017,Virginia,Georgia, 320
2013,Virginia,Illinois, 604
2014,Virginia,Illinois, 696
2016,Virginia,Illinois, 647
2017,Virginia,Illinois, 563
2014,Virginia,Indiana, 36
2015,Virginia,Indiana, 54
2016,Virginia,Indiana, 46
2017,Virginia,Indiana, 38
2013,Virginia,Kentucky, 126
2014,Virginia,Kentucky, 75
2017,Virginia,Kentucky, 73
2016,Virginia,Louisiana, 18
2017,Virginia,Louisiana, 18
2015,Virginia,Maine, 22
2014,Virginia,Massachusetts, 571
2017,Virginia,Massachusetts, 602
2013,Virginia,Massachusetts, 359
2016,Virginia,Massachusetts, 425
2013,Virginia,Michigan, 143
2014,Virginia,Michigan, 141
2016,Virginia,Michigan, 138
2017,Virginia,Michigan, 127
2013,Virginia,Minnesota, 50
2014,Virginia,Minnesota, 52
2016,Virginia,Minnesota, 54
2017,Virginia,Minnesota, 42
2013,Virginia,Missouri, 94
2014,Virginia,Missouri, 143
2016,Virginia,Missouri, 75
2017,Virginia,Missouri, 67
2016,Virginia,Nebraska, 7
2017,Virginia,Nebraska, 10
2013,Virginia,Nevada, 12
2014,Virginia,Nevada, 13
2015,Virginia,Nevada, 13
2016,Virginia,Nevada, 11
2017,Virginia,Nevada, 10
2013,Virginia,New Jersey, 405
2014,Virginia,New Jersey, 460
2016,Virginia,New Jersey, 405
2017,Virginia,New Jersey, 403
2013,Virginia,New York, 867
2014,Virginia,New York, 909
2016,Virginia,New York, 713
2017,Virginia,New York, 516
2014,Virginia,North Carolina, 281
2017,Virginia,North Carolina, 140
2013,Virginia,North Carolina, 296
2016,Virginia,North Carolina, 206
2013,Virginia,Ohio, 36
2014,Virginia,Ohio, 61
2015,Virginia,Ohio, 68
2016,Virginia,Ohio, 82
2017,Virginia,Ohio, 63
2014,Virginia,Oregon, 8
2016,Virginia,Oregon, 9
2017,Virginia,Oregon, 6
2014,Virginia,Pennsylvania, 15
2017,Virginia,Pennsylvania, 13
2013,Virginia,Pennsylvania, 7
2016,Virginia,Pennsylvania, 10
2014,Virginia,Rhode Island, 32
2017,Virginia,Rhode Island, 44
2013,Virginia,Rhode Island, 33
2014,Virginia,South Carolina, 65
2017,Virginia,South Carolina, 81
2016,Virginia,South Carolina, 67
2013,Virginia,Tennessee, 188
2014,Virginia,Tennessee, 170
2016,Virginia,Tennessee, 111
2017,Virginia,Tennessee, 119
2013,Virginia,Texas, 338
2014,Virginia,Texas, 379
2015,Virginia,Texas, 423
2016,Virginia,Texas, 337
2017,Virginia,Texas, 322
2013,Virginia,Utah, 12
2014,Virginia,Utah, 12
2015,Virginia,Utah, 12
2016,Virginia,Utah, 14
2017,Virginia,Utah, 10
2016,Virginia,Vermont, 30
2013,Virginia,Washington, 10
2014,Virginia,Washington, 15
2016,Virginia,Washington, 15
2017,Virginia,Washington, 11
2013,Virginia,Wisconsin, 49
2014,Virginia,Wisconsin, 61
2016,Virginia,Wisconsin, 41
2017,Virginia,Wisconsin, 32
2013,Washington,Alaska, 72
2014,Washington,Alaska, 56
2016,Washington,Alaska, 48
2017,Washington,Alaska, 73
2013,Washington,Arizona, 25
2014,Washington,Arizona, 21
2016,Washington,Arizona, 35
2017,Washington,Arizona, 26
2013,Washington,California, 138
2014,Washington,California, 153
2016,Washington,California, 173
2017,Washington,California, 262
2013,Washington,Colorado, 65
2014,Washington,Colorado, 83
2016,Washington,Colorado, 85
2017,Washington,Colorado, 62
2013,Washington,Florida, 5
2014,Washington,Florida, 3
2016,Washington,Florida, 7
2017,Washington,Florida, 30
2013,Washington,Georgia, 18
2014,Washington,Georgia, 31
2016,Washington,Georgia, 23
2017,Washington,Georgia, 30
2013,Washington,Hawaii, 5
2014,Washington,Hawaii, 4
2016,Washington,Hawaii, 4
2017,Washington,Hawaii, 7
2016,Washington,Idaho, 4
2017,Washington,Idaho, 17
2013,Washington,Illinois, 70
2014,Washington,Illinois, 97
2016,Washington,Illinois, 60
2017,Washington,Illinois, 53
2016,Washington,Kentucky, 2
2017,Washington,Louisiana, 2
2016,Washington,Maryland, 19
2017,Washington,Maryland, 23
2014,Washington,Massachusetts, 26
2017,Washington,Massachusetts, 31
2013,Washington,Massachusetts, 10
2016,Washington,Massachusetts, 7
2013,Washington,Michigan, 2
2016,Washington,Michigan, 6
2017,Washington,Michigan, 7
2013,Washington,Minnesota, 12
2016,Washington,Minnesota, 16
2017,Washington,Minnesota, 16
2013,Washington,Missouri, 5
2016,Washington,Missouri, 9
2017,Washington,Missouri, 10
2016,Washington,Montana, 9
2017,Washington,Montana, 11
2013,Washington,Nebraska, 2
2014,Washington,Nebraska, 2
2016,Washington,Nebraska, 4
2017,Washington,Nebraska, 2
2013,Washington,Nevada, 10
2014,Washington,Nevada, 22
2016,Washington,Nevada, 38
2017,Washington,Nevada, 42
2013,Washington,New Jersey, 12
2014,Washington,New Jersey, 29
2016,Washington,New Jersey, 21
2017,Washington,New Jersey, 21
2016,Washington,New Mexico, 1
2013,Washington,New York, 26
2014,Washington,New York, 35
2016,Washington,New York, 38
2017,Washington,New York, 48
2014,Washington,North Carolina, 12
2017,Washington,North Carolina, 15
2013,Washington,North Carolina, 9
2016,Washington,North Carolina, 14
2017,Washington,Ohio, 2
2016,Washington,Oklahoma, 7
2013,Washington,Oregon, 118
2014,Washington,Oregon, 107
2016,Washington,Oregon, 63
2017,Washington,Oregon, 111
2014,Washington,Pennsylvania, 28
2017,Washington,Pennsylvania, 27
2013,Washington,Pennsylvania, 19
2016,Washington,Pennsylvania, 19
2017,Washington,South Carolina, 5
2016,Washington,South Carolina, 7
2016,Washington,Tennessee, 10
2017,Washington,Tennessee, 6
2013,Washington,Texas, 84
2014,Washington,Texas, 67
2016,Washington,Texas, 80
2017,Washington,Texas, 149
2013,Washington,Utah, 47
2014,Washington,Utah, 43
2016,Washington,Utah, 39
2017,Washington,Utah, 50
2013,Washington,Virginia, 10
2014,Washington,Virginia, 15
2016,Washington,Virginia, 18
2017,Washington,Virginia, 8
2013,Washington,Washington, 6
2014,Washington,Washington, 13
2016,Washington,Washington, 14
2017,Washington,Washington, 74
2014,Washington,Wisconsin, 5
2016,Washington,Wisconsin, 3
2017,Washington,Wisconsin, 4
2014,West Virginia,Georgia, 61
2017,West Virginia,Georgia, 56
2014,West Virginia,Illinois, 156
2017,West Virginia,Illinois, 86
2014,West Virginia,Michigan, 6
2014,West Virginia,Texas, 70
2017,West Virginia,Texas, 37
2013,West Virginia,Georgia, 37
2016,West Virginia,Georgia, 41
2013,West Virginia,Illinois, 82
2016,West Virginia,Illinois, 63
2013,West Virginia,Michigan, 12
2013,West Virginia,Texas, 24
2016,West Virginia,Texas, 18
2013,Wisconsin,Arizona, 6
2014,Wisconsin,Arizona, 8
2016,Wisconsin,Arizona, 13
2017,Wisconsin,Arizona, 4
2014,Wisconsin,California, 4
2016,Wisconsin,California, 5
2017,Wisconsin,California, 2
2013,Wisconsin,Colorado, 47
2014,Wisconsin,Colorado, 57
2016,Wisconsin,Colorado, 52
2017,Wisconsin,Colorado, 39
2013,Wisconsin,Florida, 12
2014,Wisconsin,Florida, 21
2016,Wisconsin,Florida, 27
2017,Wisconsin,Florida, 26
2013,Wisconsin,Georgia, 53
2014,Wisconsin,Georgia, 97
2016,Wisconsin,Georgia, 47
2017,Wisconsin,Georgia, 70
2013,Wisconsin,Illinois, 933
2014,Wisconsin,Illinois, 1149
2016,Wisconsin,Illinois, 829
2017,Wisconsin,Illinois, 794
2013,Wisconsin,Kentucky, 45
2014,Wisconsin,Kentucky, 35
2017,Wisconsin,Kentucky, 26
2014,Wisconsin,Louisiana, 6
2013,Wisconsin,Maryland, 13
2014,Wisconsin,Maryland, 26
2016,Wisconsin,Maryland, 25
2017,Wisconsin,Maryland, 17
2014,Wisconsin,Massachusetts, 20
2017,Wisconsin,Massachusetts, 21
2013,Wisconsin,Massachusetts, 17
2016,Wisconsin,Massachusetts, 12
2013,Wisconsin,Michigan, 109
2014,Wisconsin,Michigan, 107
2016,Wisconsin,Michigan, 90
2017,Wisconsin,Michigan, 90
2013,Wisconsin,Minnesota, 164
2014,Wisconsin,Minnesota, 168
2016,Wisconsin,Minnesota, 149
2017,Wisconsin,Minnesota, 145
2013,Wisconsin,Missouri, 11
2014,Wisconsin,Missouri, 10
2016,Wisconsin,Missouri, 7
2017,Wisconsin,Missouri, 6
2013,Wisconsin,Nevada, 3
2014,Wisconsin,Nevada, 8
2016,Wisconsin,Nevada, 13
2017,Wisconsin,Nevada, 5
2013,Wisconsin,New Jersey, 64
2014,Wisconsin,New Jersey, 111
2016,Wisconsin,New Jersey, 84
2017,Wisconsin,New Jersey, 87
2013,Wisconsin,New York, 59
2014,Wisconsin,New York, 71
2016,Wisconsin,New York, 40
2017,Wisconsin,New York, 62
2013,Wisconsin,North Carolina, 3
2013,Wisconsin,Ohio, 36
2014,Wisconsin,Ohio, 73
2016,Wisconsin,Ohio, 31
2017,Wisconsin,Ohio, 36
2017,Wisconsin,Oregon, 2
2013,Wisconsin,Texas, 144
2014,Wisconsin,Texas, 152
2016,Wisconsin,Texas, 108
2017,Wisconsin,Texas, 118
2017,Wisconsin,Utah, 3
2013,Wisconsin,Virginia, 49
2014,Wisconsin,Virginia, 61
2016,Wisconsin,Virginia, 35
2017,Wisconsin,Virginia, 31
2014,Wisconsin,Washington, 5
2016,Wisconsin,Washington, 7
2017,Wisconsin,Washington, 5
2013,Wyoming,California, 4
2014,Wyoming,California, 12
2016,Wyoming,California, 4
2017,Wyoming,California, 26
2013,Wyoming,Colorado, 200
2014,Wyoming,Colorado, 220
2016,Wyoming,Colorado, 202
2017,Wyoming,Colorado, 194
2014,Wyoming,Georgia, 3
2013,Wyoming,Illinois, 3
2014,Wyoming,Illinois, 11
2016,Wyoming,Illinois, 8
2017,Wyoming,Illinois, 8
2014,Wyoming,Minnesota, 4
2017,Wyoming,Minnesota, 3
2013,Wyoming,New Jersey, 6
2014,Wyoming,New Jersey, 9
2016,Wyoming,New Jersey, 4
2017,Wyoming,New Jersey, 7
2013,Wyoming,Texas, 4
2014,Wyoming,Texas, 7
2015,Wyoming,Texas, 10
2016,Wyoming,Texas, 6
2017,Wyoming,Texas, 6
2013,Wyoming,Utah, 47
2014,Wyoming,Utah, 46
2015,Wyoming,Utah, 38
2016,Wyoming,Utah, 47
2017,Wyoming,Utah, 44
